Ticker,Company,close,date,high,low,month,open,volume,Sector,Daily_Returns,Std_Dev
COALINDIA,COAL INDIA,314.25,2023-11-07,318.8,313.65,2023-11-01,316.5,6826885,MINING,-0.007265834781235227,6.0
COALINDIA,COAL INDIA,317.4,2023-11-08,318.15,314.55,2023-11-01,316.0,6424833,MINING,0.010023866348448615,6.0
COALINDIA,COAL INDIA,323.55,2023-11-09,324.5,315.7,2023-11-01,318.45,15503280,MINING,0.01937618147448026,6.0
COALINDIA,COAL INDIA,323.4,2023-11-10,326.15,321.55,2023-11-01,324.45,8445203,MINING,-0.00046360686138165386,6.0
COALINDIA,COAL INDIA,331.8,2023-11-12,336.7,328.25,2023-11-01,330.0,10263484,MINING,0.02597402597402608,6.0
COALINDIA,COAL INDIA,349.35,2023-11-13,350.0,330.3,2023-11-01,333.0,42178783,MINING,0.05289330922242318,6.0
COALINDIA,COAL INDIA,350.6,2023-11-15,359.0,348.6,2023-11-01,359.0,35092206,MINING,0.0035780735651925,6.0
COALINDIA,COAL INDIA,345.8,2023-11-16,354.5,344.85,2023-11-01,353.0,17617280,MINING,-0.013690815744438138,6.0
COALINDIA,COAL INDIA,345.25,2023-11-17,348.55,342.3,2023-11-01,348.0,13542916,MINING,-0.001590514748409518,6.0
COALINDIA,COAL INDIA,347.75,2023-11-20,352.4,343.95,2023-11-01,348.0,19032608,MINING,0.00724112961622013,6.0
COALINDIA,COAL INDIA,334.2,2023-11-21,338.5,328.85,2023-11-01,335.0,15148068,MINING,-0.03896477354421283,6.0
COALINDIA,COAL INDIA,332.15,2023-11-22,337.9,330.0,2023-11-01,335.8,7599447,MINING,-0.006134051466187946,6.0
COALINDIA,COAL INDIA,334.45,2023-11-23,336.05,330.0,2023-11-01,332.5,6186567,MINING,0.006924582267048055,6.0
COALINDIA,COAL INDIA,332.8,2023-11-24,337.45,332.1,2023-11-01,335.35,7054445,MINING,-0.00493347286589917,6.0
COALINDIA,COAL INDIA,341.95,2023-11-28,342.5,333.3,2023-11-01,334.8,10791886,MINING,0.027493990384615315,6.0
COALINDIA,COAL INDIA,342.35,2023-11-29,345.0,338.1,2023-11-01,343.0,14149513,MINING,0.0011697616610616584,6.0
COALINDIA,COAL INDIA,342.15,2023-11-30,345.0,338.05,2023-11-01,345.0,11959336,MINING,-0.0005841974587411872,6.0
COALINDIA,COAL INDIA,346.65,2023-12-01,351.1,342.45,2023-12-01,343.8,15105221,MINING,0.0131521262604121,6.0
COALINDIA,COAL INDIA,354.7,2023-12-04,360.0,350.65,2023-12-01,351.1,22705896,MINING,0.023222270301456835,6.0
COALINDIA,COAL INDIA,355.55,2023-12-05,356.45,350.0,2023-12-01,355.7,15782945,MINING,0.0023963913166056465,6.0
COALINDIA,COAL INDIA,352.15,2023-12-06,362.5,349.45,2023-12-01,355.8,14817158,MINING,-0.009562649416397227,6.0
COALINDIA,COAL INDIA,351.95,2023-12-07,353.8,348.4,2023-12-01,353.8,8507659,MINING,-0.0005679397983813393,6.0
COALINDIA,COAL INDIA,351.0,2023-12-08,358.4,346.9,2023-12-01,352.0,13444251,MINING,-0.0026992470521380557,6.0
COALINDIA,COAL INDIA,353.65,2023-12-11,358.6,351.0,2023-12-01,351.0,11420609,MINING,0.007549857549857485,6.0
COALINDIA,COAL INDIA,347.5,2023-12-12,354.6,345.15,2023-12-01,354.15,8789103,MINING,-0.017390074932843145,6.0
COALINDIA,COAL INDIA,345.2,2023-12-13,349.8,343.7,2023-12-01,349.4,8091533,MINING,-0.006618705035971255,6.0
COALINDIA,COAL INDIA,347.6,2023-12-14,351.2,345.8,2023-12-01,349.2,13142466,MINING,0.006952491309385962,6.0
COALINDIA,COAL INDIA,350.0,2023-12-15,354.35,348.45,2023-12-01,350.0,14331890,MINING,0.0069044879171460795,6.0
COALINDIA,COAL INDIA,347.65,2023-12-18,351.25,342.3,2023-12-01,351.0,7959685,MINING,-0.006714285714285779,6.0
COALINDIA,COAL INDIA,366.95,2023-12-19,369.75,346.5,2023-12-01,346.5,28937243,MINING,0.055515604774917335,6.0
COALINDIA,COAL INDIA,352.15,2023-12-20,371.8,350.0,2023-12-01,369.0,23224408,MINING,-0.04033247036380982,6.0
COALINDIA,COAL INDIA,355.5,2023-12-21,356.8,346.1,2023-12-01,351.1,10028664,MINING,0.00951299162288804,6.0
COALINDIA,COAL INDIA,363.25,2023-12-22,367.4,356.4,2023-12-01,359.0,13916380,MINING,0.02180028129395218,6.0
COALINDIA,COAL INDIA,366.05,2023-12-26,371.8,362.5,2023-12-01,363.8,11910267,MINING,0.007708189951823844,6.0
COALINDIA,COAL INDIA,365.6,2023-12-27,369.2,362.4,2023-12-01,367.0,7890042,MINING,-0.0012293402540636215,6.0
COALINDIA,COAL INDIA,380.95,2023-12-28,382.5,365.8,2023-12-01,366.8,28310022,MINING,0.04198577680525155,6.0
COALINDIA,COAL INDIA,376.0,2023-12-29,381.7,374.25,2023-12-01,381.5,8859317,MINING,-0.012993831211445043,6.0
COALINDIA,COAL INDIA,381.8,2024-01-01,386.8,377.45,2024-01-01,377.8,11124690,MINING,0.015425531914893648,6.0
COALINDIA,COAL INDIA,392.65,2024-01-02,395.85,384.25,2024-01-01,387.4,28363847,MINING,0.028418019905709704,6.0
COALINDIA,COAL INDIA,384.55,2024-01-03,394.8,383.85,2024-01-01,394.8,12903439,MINING,-0.020629058958359776,6.0
COALINDIA,COAL INDIA,384.75,2024-01-04,389.8,383.9,2024-01-01,387.8,11039940,MINING,0.0005200884150305256,6.0
COALINDIA,COAL INDIA,384.25,2024-01-05,388.5,382.5,2024-01-01,386.8,8369460,MINING,-0.001299545159194282,6.0
COALINDIA,COAL INDIA,380.4,2024-01-08,388.65,379.25,2024-01-01,386.45,9424716,MINING,-0.010019518542615544,6.0
COALINDIA,COAL INDIA,385.35,2024-01-09,387.95,382.1,2024-01-01,383.65,9473743,MINING,0.013012618296530089,6.0
COALINDIA,COAL INDIA,382.05,2024-01-10,385.85,375.85,2024-01-01,385.85,9670366,MINING,-0.008563643441027667,6.0
COALINDIA,COAL INDIA,384.35,2024-01-11,388.9,383.3,2024-01-01,385.5,9163771,MINING,0.006020154430048452,6.0
COALINDIA,COAL INDIA,381.1,2024-01-12,385.8,379.55,2024-01-01,385.8,7471050,MINING,-0.008455834525822816,6.0
COALINDIA,COAL INDIA,384.65,2024-01-15,387.9,381.4,2024-01-01,382.5,7490747,MINING,0.009315140383101429,6.0
COALINDIA,COAL INDIA,381.9,2024-01-16,386.95,377.05,2024-01-01,385.4,10165133,MINING,-0.007149356557909789,6.0
COALINDIA,COAL INDIA,379.65,2024-01-17,385.35,377.2,2024-01-01,381.8,10996538,MINING,-0.0058915946582875104,6.0
COALINDIA,COAL INDIA,375.65,2024-01-18,382.55,368.0,2024-01-01,380.8,12493835,MINING,-0.010536020018438036,6.0
COALINDIA,COAL INDIA,383.25,2024-01-19,384.9,379.1,2024-01-01,380.65,15893456,MINING,0.020231598562491744,6.0
COALINDIA,COAL INDIA,398.8,2024-01-20,401.5,384.45,2024-01-01,386.5,26121433,MINING,0.040574037834311835,6.0
COALINDIA,COAL INDIA,375.3,2024-01-23,404.8,373.65,2024-01-01,403.5,16406737,MINING,-0.05892678034102307,6.0
COALINDIA,COAL INDIA,382.6,2024-01-24,387.8,374.25,2024-01-01,379.8,22938994,MINING,0.019451105782041064,6.0
COALINDIA,COAL INDIA,389.4,2024-01-25,391.7,385.35,2024-01-01,386.8,13440949,MINING,0.017773131207527323,6.0
COALINDIA,COAL INDIA,412.8,2024-01-29,414.7,391.5,2024-01-01,392.9,27149058,MINING,0.06009244992295849,6.0
COALINDIA,COAL INDIA,402.55,2024-01-30,415.8,401.6,2024-01-01,415.75,14159072,MINING,-0.024830426356589146,6.0
COALINDIA,COAL INDIA,406.15,2024-01-31,409.15,400.4,2024-01-01,405.05,23750822,MINING,0.008942988448639836,6.0
COALINDIA,COAL INDIA,406.7,2024-02-01,411.9,402.5,2024-02-01,408.8,8862155,MINING,0.0013541794903361107,6.0
COALINDIA,COAL INDIA,419.8,2024-02-02,422.9,409.65,2024-02-01,410.8,25177075,MINING,0.03221047455126635,6.0
COALINDIA,COAL INDIA,440.25,2024-02-05,450.0,417.1,2024-02-01,423.25,31418925,MINING,0.04871367317770364,6.0
COALINDIA,COAL INDIA,448.65,2024-02-06,451.0,437.25,2024-02-01,444.8,13386526,MINING,0.01908006814310046,6.0
COALINDIA,COAL INDIA,452.65,2024-02-07,460.55,447.8,2024-02-01,454.0,14430152,MINING,0.008915635796277722,6.0
COALINDIA,COAL INDIA,459.2,2024-02-08,468.6,450.0,2024-02-01,454.8,18790158,MINING,0.014470341323318262,6.0
COALINDIA,COAL INDIA,456.2,2024-02-09,463.8,435.65,2024-02-01,462.2,17472069,MINING,-0.006533101045296167,6.0
COALINDIA,COAL INDIA,432.8,2024-02-12,457.45,430.05,2024-02-01,457.0,19472346,MINING,-0.05129329241560714,6.0
COALINDIA,COAL INDIA,452.35,2024-02-13,457.85,434.0,2024-02-01,443.8,35665854,MINING,0.04517097966728283,6.0
COALINDIA,COAL INDIA,466.35,2024-02-14,468.0,443.0,2024-02-01,451.65,18592696,MINING,0.03094948601746435,6.0
COALINDIA,COAL INDIA,476.85,2024-02-15,481.25,467.55,2024-02-01,469.0,18501875,MINING,0.022515278224509487,6.0
COALINDIA,COAL INDIA,480.0,2024-02-16,487.6,477.5,2024-02-01,482.4,14513583,MINING,0.006605850896508288,6.0
COALINDIA,COAL INDIA,461.0,2024-02-19,487.45,455.45,2024-02-01,482.8,19798448,MINING,-0.03958333333333333,6.0
COALINDIA,COAL INDIA,446.5,2024-02-20,457.95,441.0,2024-02-01,457.95,27899165,MINING,-0.031453362255965296,6.0
COALINDIA,COAL INDIA,432.95,2024-02-21,450.95,431.0,2024-02-01,450.95,19032050,MINING,-0.030347144456886924,6.0
COALINDIA,COAL INDIA,445.15,2024-02-22,448.0,427.95,2024-02-01,438.0,22083710,MINING,0.02817877353043074,6.0
COALINDIA,COAL INDIA,443.9,2024-02-23,449.6,441.65,2024-02-01,448.0,9625544,MINING,-0.002808042232955184,6.0
COALINDIA,COAL INDIA,442.3,2024-02-26,447.25,440.55,2024-02-01,443.9,7570244,MINING,-0.003604415408875796,6.0
COALINDIA,COAL INDIA,441.4,2024-02-27,445.3,435.05,2024-02-01,442.3,8343526,MINING,-0.0020348179968348048,6.0
COALINDIA,COAL INDIA,434.2,2024-02-28,442.85,430.35,2024-02-01,440.3,8893614,MINING,-0.01631173538740369,6.0
COALINDIA,COAL INDIA,436.7,2024-02-29,444.0,429.65,2024-02-01,444.0,11711699,MINING,0.005757715338553662,6.0
COALINDIA,COAL INDIA,446.35,2024-03-01,448.8,438.0,2024-03-01,438.0,8411615,MINING,0.022097549805358448,6.0
COALINDIA,COAL INDIA,448.5,2024-03-02,450.0,446.45,2024-03-01,447.2,1085461,MINING,0.0048168477652066255,6.0
COALINDIA,COAL INDIA,455.4,2024-03-04,458.0,448.05,2024-03-01,451.85,11977226,MINING,0.015384615384615333,6.0
COALINDIA,COAL INDIA,460.65,2024-03-05,461.75,453.55,2024-03-01,456.0,9605493,MINING,0.01152832674571805,6.0
COALINDIA,COAL INDIA,461.6,2024-03-06,464.95,444.55,2024-03-01,462.45,14061966,MINING,0.002062303267122643,6.0
COALINDIA,COAL INDIA,458.6,2024-03-07,465.4,456.05,2024-03-01,461.6,9680802,MINING,-0.006499133448873483,6.0
COALINDIA,COAL INDIA,453.9,2024-03-11,462.85,452.4,2024-03-01,461.0,7824738,MINING,-0.01024858264282609,6.0
COALINDIA,COAL INDIA,449.3,2024-03-12,455.8,446.7,2024-03-01,453.9,8409613,MINING,-0.010134390834985605,6.0
COALINDIA,COAL INDIA,417.05,2024-03-13,449.9,410.0,2024-03-01,449.3,17803423,MINING,-0.07177832183396395,6.0
COALINDIA,COAL INDIA,427.7,2024-03-14,428.85,412.2,2024-03-01,419.0,20478918,MINING,0.025536506414098974,6.0
COALINDIA,COAL INDIA,415.25,2024-03-15,428.05,401.2,2024-03-01,427.7,25435001,MINING,-0.029109188683656743,6.0
COALINDIA,COAL INDIA,421.85,2024-03-18,423.5,413.55,2024-03-01,416.0,9803914,MINING,0.015894039735099393,6.0
COALINDIA,COAL INDIA,419.05,2024-03-19,424.6,414.0,2024-03-01,417.0,8373676,MINING,-0.006637430366243952,6.0
COALINDIA,COAL INDIA,419.5,2024-03-20,422.8,412.7,2024-03-01,419.8,6950340,MINING,0.0010738575349003427,6.0
COALINDIA,COAL INDIA,432.05,2024-03-21,433.55,423.15,2024-03-01,424.0,9911230,MINING,0.029916567342073926,6.0
COALINDIA,COAL INDIA,431.95,2024-03-22,436.2,428.3,2024-03-01,430.9,9172888,MINING,-0.000231454692743948,6.0
COALINDIA,COAL INDIA,435.95,2024-03-26,440.95,430.9,2024-03-01,433.8,9389403,MINING,0.009260331056835281,6.0
COALINDIA,COAL INDIA,429.45,2024-03-27,439.8,426.05,2024-03-01,439.8,17985246,MINING,-0.014909966739304966,6.0
COALINDIA,COAL INDIA,434.1,2024-03-28,438.45,430.0,2024-03-01,430.0,10332853,MINING,0.010827803003842203,6.0
COALINDIA,COAL INDIA,442.05,2024-04-01,443.8,434.8,2024-04-01,436.7,7256592,MINING,0.018313752591568734,6.0
COALINDIA,COAL INDIA,443.2,2024-04-02,448.3,436.05,2024-04-01,442.05,11530800,MINING,0.002601515665648631,6.0
COALINDIA,COAL INDIA,445.5,2024-04-03,447.0,440.9,2024-04-01,443.2,6972648,MINING,0.005189530685920604,6.0
COALINDIA,COAL INDIA,448.85,2024-04-04,453.5,442.55,2024-04-01,450.0,14743020,MINING,0.007519640852974237,6.0
COALINDIA,COAL INDIA,446.95,2024-04-05,448.85,444.0,2024-04-01,448.75,4820138,MINING,-0.004233039991088413,6.0
COALINDIA,COAL INDIA,447.4,2024-04-08,450.45,444.55,2024-04-01,449.0,3980972,MINING,0.0010068240295334795,6.0
COALINDIA,COAL INDIA,439.85,2024-04-09,450.3,437.25,2024-04-01,448.7,8005012,MINING,-0.016875279392042815,6.0
COALINDIA,COAL INDIA,456.35,2024-04-10,458.6,442.1,2024-04-01,442.55,15825331,MINING,0.03751278845060816,6.0
COALINDIA,COAL INDIA,455.6,2024-04-12,463.45,452.55,2024-04-01,455.0,11259294,MINING,-0.0016434754026514735,6.0
COALINDIA,COAL INDIA,451.0,2024-04-15,455.8,441.1,2024-04-01,448.95,7680715,MINING,-0.01009657594381041,6.0
COALINDIA,COAL INDIA,453.2,2024-04-16,456.4,446.35,2024-04-01,449.0,4996845,MINING,0.00487804878048778,6.0
COALINDIA,COAL INDIA,438.6,2024-04-18,456.8,435.15,2024-04-01,454.95,10945138,MINING,-0.03221535745807583,6.0
COALINDIA,COAL INDIA,435.3,2024-04-19,438.6,428.05,2024-04-01,436.0,7628287,MINING,-0.007523939808481558,6.0
COALINDIA,COAL INDIA,442.95,2024-04-22,444.5,438.0,2024-04-01,440.9,6396926,MINING,0.017574086836664317,6.0
COALINDIA,COAL INDIA,440.95,2024-04-23,445.75,439.25,2024-04-01,445.75,5390120,MINING,-0.004515182300485383,6.0
COALINDIA,COAL INDIA,443.85,2024-04-24,448.7,441.15,2024-04-01,441.55,6538090,MINING,0.006576709377480517,6.0
COALINDIA,COAL INDIA,452.45,2024-04-25,454.0,441.75,2024-04-01,443.0,10858594,MINING,0.01937591528669588,6.0
COALINDIA,COAL INDIA,455.8,2024-04-26,460.45,452.2,2024-04-01,454.0,7209435,MINING,0.007404133053376114,6.0
COALINDIA,COAL INDIA,453.25,2024-04-29,458.7,450.55,2024-04-01,458.7,5305655,MINING,-0.005594559017112794,6.0
COALINDIA,COAL INDIA,454.3,2024-04-30,458.4,452.05,2024-04-01,456.4,6021793,MINING,0.0023166023166023416,6.0
COALINDIA,COAL INDIA,453.9,2024-05-02,459.55,449.4,2024-05-01,457.55,14980896,MINING,-0.0008804754567467183,6.0
COALINDIA,COAL INDIA,474.6,2024-05-03,475.8,449.4,2024-05-01,457.9,51071947,MINING,0.04560475875743566,6.0
COALINDIA,COAL INDIA,460.6,2024-05-06,481.45,444.05,2024-05-01,479.0,36408390,MINING,-0.029498525073746312,6.0
COALINDIA,COAL INDIA,456.0,2024-05-07,469.5,452.85,2024-05-01,463.0,13728379,MINING,-0.009986973512809428,6.0
COALINDIA,COAL INDIA,464.45,2024-05-08,471.4,455.1,2024-05-01,456.7,16978094,MINING,0.01853070175438594,6.0
COALINDIA,COAL INDIA,443.5,2024-05-09,467.7,441.35,2024-05-01,465.35,15601338,MINING,-0.04510711594358917,6.0
COALINDIA,COAL INDIA,449.4,2024-05-10,451.15,440.25,2024-05-01,447.2,9190621,MINING,0.013303269447576049,6.0
COALINDIA,COAL INDIA,444.0,2024-05-13,451.8,434.7,2024-05-01,451.25,11107909,MINING,-0.012016021361815704,6.0
COALINDIA,COAL INDIA,448.7,2024-05-14,450.65,445.1,2024-05-01,446.7,6592194,MINING,0.01058558558558556,6.0
COALINDIA,COAL INDIA,467.85,2024-05-15,470.0,449.5,2024-05-01,450.0,23543942,MINING,0.04267885001114338,6.0
COALINDIA,COAL INDIA,468.3,2024-05-16,475.0,457.85,2024-05-01,468.65,17232651,MINING,0.0009618467457518192,6.0
COALINDIA,COAL INDIA,470.25,2024-05-17,473.7,466.8,2024-05-01,469.05,10625019,MINING,0.004163997437540014,6.0
COALINDIA,COAL INDIA,469.7,2024-05-18,473.0,468.55,2024-05-01,472.9,986166,MINING,-0.001169590643274878,6.0
COALINDIA,COAL INDIA,490.65,2024-05-21,493.9,469.7,2024-05-01,469.7,27356982,MINING,0.04460293804556097,6.0
COALINDIA,COAL INDIA,501.7,2024-05-22,507.35,491.6,2024-05-01,494.5,28346931,MINING,0.022521145419341713,6.0
COALINDIA,COAL INDIA,497.3,2024-05-23,503.8,492.1,2024-05-01,503.4,14378840,MINING,-0.008770181383296745,6.0
COALINDIA,COAL INDIA,501.0,2024-05-24,505.4,489.15,2024-05-01,495.95,12190536,MINING,0.0074401769555600015,6.0
COALINDIA,COAL INDIA,494.45,2024-05-27,503.0,490.75,2024-05-01,502.95,8811105,MINING,-0.013073852295409204,6.0
COALINDIA,COAL INDIA,487.65,2024-05-28,496.2,484.1,2024-05-01,496.0,8165238,MINING,-0.013752654464556601,6.0
COALINDIA,COAL INDIA,486.45,2024-05-29,491.9,482.1,2024-05-01,482.1,8014727,MINING,-0.0024607812980621114,6.0
COALINDIA,COAL INDIA,482.15,2024-05-30,487.95,479.5,2024-05-01,486.0,7725080,MINING,-0.008839551855278058,6.0
COALINDIA,COAL INDIA,491.2,2024-05-31,493.1,479.0,2024-05-01,484.4,11223848,MINING,0.01877009229492899,6.0
COALINDIA,COAL INDIA,512.35,2024-06-03,527.4,505.55,2024-06-01,515.0,24416215,MINING,0.043057817589576615,6.0
COALINDIA,COAL INDIA,441.9,2024-06-04,512.4,410.8,2024-06-01,512.35,48046493,MINING,-0.13750365960769015,6.0
COALINDIA,COAL INDIA,460.55,2024-06-05,462.85,425.1,2024-06-01,452.0,18966089,MINING,0.042204118578864074,6.0
COALINDIA,COAL INDIA,472.95,2024-06-06,484.4,464.65,2024-06-01,470.0,21757857,MINING,0.026924329605905933,6.0
COALINDIA,COAL INDIA,479.15,2024-06-07,481.3,467.6,2024-06-01,473.0,8317343,MINING,0.013109208161539251,6.0
COALINDIA,COAL INDIA,477.7,2024-06-10,488.0,475.5,2024-06-01,485.0,10958537,MINING,-0.003026192215381381,6.0
COALINDIA,COAL INDIA,476.35,2024-06-11,483.5,475.2,2024-06-01,482.0,11169021,MINING,-0.0028260414486078415,6.0
COALINDIA,COAL INDIA,488.7,2024-06-12,494.3,479.35,2024-06-01,481.0,15412796,MINING,0.025926314684580593,6.0
COALINDIA,COAL INDIA,487.9,2024-06-13,493.9,483.5,2024-06-01,493.9,7438571,MINING,-0.001636996112134257,6.0
COALINDIA,COAL INDIA,486.95,2024-06-14,492.4,485.25,2024-06-01,487.9,5974636,MINING,-0.0019471203115392266,6.0
COALINDIA,COAL INDIA,489.05,2024-06-18,492.9,485.2,2024-06-01,492.0,6946544,MINING,0.004312557757470013,6.0
COALINDIA,COAL INDIA,477.95,2024-06-19,491.2,476.5,2024-06-01,489.4,8962510,MINING,-0.022697065739699464,6.0
COALINDIA,COAL INDIA,483.15,2024-06-20,487.4,471.55,2024-06-01,481.05,7864157,MINING,0.010879799142169659,6.0
COALINDIA,COAL INDIA,480.2,2024-06-21,491.4,479.0,2024-06-01,483.15,10340882,MINING,-0.0061057642554072,6.0
COALINDIA,COAL INDIA,473.7,2024-06-24,480.05,472.0,2024-06-01,480.0,11124175,MINING,-0.013536026655560184,6.0
COALINDIA,COAL INDIA,469.25,2024-06-25,477.95,465.3,2024-06-01,475.9,7951999,MINING,-0.009394131306734195,6.0
COALINDIA,COAL INDIA,468.75,2024-06-26,471.85,465.05,2024-06-01,470.25,6655899,MINING,-0.0010655301012253596,6.0
COALINDIA,COAL INDIA,467.05,2024-06-27,469.0,461.5,2024-06-01,468.75,14857335,MINING,-0.003626666666666642,6.0
COALINDIA,COAL INDIA,473.15,2024-06-28,476.0,468.0,2024-06-01,470.0,8302706,MINING,0.013060700139171322,6.0
COALINDIA,COAL INDIA,474.8,2024-07-01,476.3,471.25,2024-07-01,473.35,8579861,MINING,0.0034872661946529306,6.0
COALINDIA,COAL INDIA,479.1,2024-07-02,485.0,473.35,2024-07-01,478.0,14629287,MINING,0.009056444818871127,6.0
COALINDIA,COAL INDIA,484.95,2024-07-03,487.65,479.4,2024-07-01,481.9,7244652,MINING,0.012210394489668056,6.0
COALINDIA,COAL INDIA,489.55,2024-07-04,492.8,485.3,2024-07-01,488.75,7796954,MINING,0.009485513970512472,6.0
COALINDIA,COAL INDIA,491.5,2024-07-05,493.3,486.9,2024-07-01,489.5,5754517,MINING,0.0039832499233990164,6.0
COALINDIA,COAL INDIA,493.3,2024-07-08,496.0,487.2,2024-07-01,492.7,7477292,MINING,0.0036622583926755065,6.0
COALINDIA,COAL INDIA,493.8,2024-07-09,496.95,491.1,2024-07-01,496.95,6444684,MINING,0.0010135819987837015,6.0
COALINDIA,COAL INDIA,490.75,2024-07-10,494.9,480.55,2024-07-01,493.8,5981477,MINING,-0.006176589712434207,6.0
COALINDIA,COAL INDIA,500.05,2024-07-11,506.0,488.55,2024-07-01,492.0,20146927,MINING,0.01895058583800308,6.0
COALINDIA,COAL INDIA,496.2,2024-07-12,508.6,495.5,2024-07-01,504.0,8198389,MINING,-0.007699230076992346,6.0
COALINDIA,COAL INDIA,497.75,2024-07-15,503.6,492.55,2024-07-01,500.0,7106020,MINING,0.003123740427247101,6.0
COALINDIA,COAL INDIA,512.45,2024-07-16,518.4,498.0,2024-07-01,498.0,23169665,MINING,0.029532898041185425,6.0
COALINDIA,COAL INDIA,505.25,2024-07-18,515.8,501.25,2024-07-01,515.35,12540956,MINING,-0.014050151234266846,6.0
COALINDIA,COAL INDIA,488.0,2024-07-19,506.4,486.75,2024-07-01,505.3,9971704,MINING,-0.03414151410192974,6.0
COALINDIA,COAL INDIA,491.2,2024-07-22,496.0,483.55,2024-07-01,488.0,7281653,MINING,0.0065573770491803044,6.0
COALINDIA,COAL INDIA,487.0,2024-07-23,495.8,464.55,2024-07-01,494.0,11311831,MINING,-0.008550488599348512,6.0
COALINDIA,COAL INDIA,493.8,2024-07-24,499.4,485.1,2024-07-01,486.7,6823248,MINING,0.01396303901437374,6.0
COALINDIA,COAL INDIA,494.0,2024-07-25,503.55,484.0,2024-07-01,491.0,10281157,MINING,0.00040502227622516936,6.0
COALINDIA,COAL INDIA,509.85,2024-07-26,511.7,498.25,2024-07-01,498.25,20437968,MINING,0.03208502024291503,6.0
COALINDIA,COAL INDIA,512.15,2024-07-29,515.7,507.5,2024-07-01,514.5,7259754,MINING,0.004511130724722868,6.0
COALINDIA,COAL INDIA,519.35,2024-07-30,525.6,509.95,2024-07-01,512.15,13197520,MINING,0.014058381333593764,6.0
COALINDIA,COAL INDIA,522.2,2024-07-31,525.4,510.5,2024-07-01,523.45,11972565,MINING,0.0054876287667276836,6.0
COALINDIA,COAL INDIA,540.4,2024-08-01,542.25,528.0,2024-08-01,535.0,34763894,MINING,0.034852546916889944,6.0
COALINDIA,COAL INDIA,524.5,2024-08-02,537.2,522.3,2024-08-01,534.0,10985150,MINING,-0.029422649888971093,6.0
COALINDIA,COAL INDIA,506.8,2024-08-05,515.0,497.55,2024-08-01,515.0,11835031,MINING,-0.03374642516682553,6.0
COALINDIA,COAL INDIA,499.6,2024-08-06,517.2,498.0,2024-08-01,508.1,7142269,MINING,-0.014206787687450649,6.0
COALINDIA,COAL INDIA,531.5,2024-08-07,532.8,507.7,2024-08-01,507.7,18293730,MINING,0.06385108086469171,6.0
COALINDIA,COAL INDIA,523.45,2024-08-08,535.0,521.25,2024-08-01,534.0,13624148,MINING,-0.015145813734712991,6.0
COALINDIA,COAL INDIA,529.8,2024-08-09,531.35,521.85,2024-08-01,530.0,6468264,MINING,0.012131053586779843,6.0
COALINDIA,COAL INDIA,523.95,2024-08-12,530.5,523.3,2024-08-01,529.0,5238736,MINING,-0.011041902604756341,6.0
COALINDIA,COAL INDIA,521.75,2024-08-13,529.9,520.0,2024-08-01,525.0,5201294,MINING,-0.004198873938352983,6.0
COALINDIA,COAL INDIA,504.7,2024-08-14,527.9,499.05,2024-08-01,522.9,14766889,MINING,-0.032678485864877836,6.0
COALINDIA,COAL INDIA,512.3,2024-08-16,515.75,502.5,2024-08-01,507.7,7313429,MINING,0.015058450564691829,6.0
COALINDIA,COAL INDIA,522.0,2024-08-19,523.45,513.15,2024-08-01,513.8,10737456,MINING,0.018934218231505068,6.0
COALINDIA,COAL INDIA,524.6,2024-08-20,528.45,521.05,2024-08-01,524.35,8191127,MINING,0.004980842911877438,6.0
COALINDIA,COAL INDIA,532.2,2024-08-21,535.25,524.4,2024-08-01,526.5,9067794,MINING,0.014487228364468209,6.0
COALINDIA,COAL INDIA,528.85,2024-08-22,535.45,526.8,2024-08-01,534.0,8531700,MINING,-0.006294626080420937,6.0
COALINDIA,COAL INDIA,538.85,2024-08-23,541.15,528.85,2024-08-01,528.95,12566904,MINING,0.018908953389429894,6.0
COALINDIA,COAL INDIA,538.1,2024-08-26,543.55,534.7,2024-08-01,542.0,7193307,MINING,-0.001391853020321054,6.0
COALINDIA,COAL INDIA,531.4,2024-08-27,541.7,530.0,2024-08-01,539.1,7865530,MINING,-0.012451217245865166,6.0
COALINDIA,COAL INDIA,526.35,2024-08-28,535.55,525.45,2024-08-01,533.9,6066259,MINING,-0.009503199096725545,6.0
COALINDIA,COAL INDIA,527.55,2024-08-29,530.0,516.1,2024-08-01,526.35,9147836,MINING,0.0022798518096322443,6.0
COALINDIA,COAL INDIA,524.95,2024-08-30,537.0,522.0,2024-08-01,530.0,30921282,MINING,-0.004928442801630005,6.0
COALINDIA,COAL INDIA,520.85,2024-09-02,529.0,517.65,2024-09-01,527.0,6370038,MINING,-0.007810267644537618,6.0
COALINDIA,COAL INDIA,519.6,2024-09-03,523.6,518.25,2024-09-01,521.0,5526155,MINING,-0.0023999232024575212,6.0
COALINDIA,COAL INDIA,503.65,2024-09-04,516.85,500.55,2024-09-01,516.85,16783593,MINING,-0.030696689761354975,6.0
COALINDIA,COAL INDIA,497.0,2024-09-05,507.5,495.15,2024-09-01,507.5,10830621,MINING,-0.013203613620569796,6.0
COALINDIA,COAL INDIA,488.55,2024-09-06,499.0,481.05,2024-09-01,499.0,13110103,MINING,-0.017002012072434586,6.0
COALINDIA,COAL INDIA,484.45,2024-09-09,488.5,478.05,2024-09-01,488.0,10189742,MINING,-0.008392180943608683,6.0
